station_id,lat,lon,coords
126,47.381356,8.510418,"(47.381356, 8.510418)"
273,47.389862,8.514605,"(47.389862, 8.514605)"
775,46.33961592685363,6.171960914015045,"(46.33961592685363, 6.171960914015045)"
807,46.52654734920485,6.64111195901793,"(46.52654734920485, 6.64111195901793)"
562,47.370238,8.514841,"(47.370238, 8.514841)"
209,46.022676,8.917196,"(46.022676, 8.917196)"
45,46.023159,8.959919,"(46.023159, 8.959919)"
370,47.4039985,8.5721264,"(47.4039985, 8.5721264)"
129,47.379952,8.542726,"(47.379952, 8.542726)"
453,47.3836391,8.4941268,"(47.3836391, 8.4941268)"
33,46.512991,6.614122,"(46.512991, 6.614122)"
694,45.849794,8.944964,"(45.849794, 8.944964)"
695,45.848177,8.936794,"(45.848177, 8.936794)"
644,46.776964,7.16038,"(46.776964, 7.16038)"
143,47.3899,8.523722,"(47.3899, 8.523722)"
817,46.51673942261787,6.566454652605652,"(46.51673942261787, 6.566454652605652)"
356,47.380319,8.552615,"(47.380319, 8.552615)"
673,46.931588810237784,7.485518127326376,"(46.931588810237784, 7.485518127326376)"
611,46.38362,6.23574,"(46.38362, 6.23574)"
90,47.3917964,8.5056978,"(47.3917964, 8.5056978)"
263,47.359978,8.552717,"(47.359978, 8.552717)"
31,46.50737,6.495352,"(46.50737, 6.495352)"
464,46.9523752,7.3914921,"(46.9523752, 7.3914921)"
530,47.40462,8.60465,"(47.40462, 8.60465)"
37,46.537813,6.581462,"(46.537813, 6.581462)"
295,46.9371056,7.4178248,"(46.9371056, 7.4178248)"
482,46.9364423,7.437876,"(46.9364423, 7.437876)"
552,46.952701,7.454585,"(46.952701, 7.454585)"
669,46.99202428819717,7.457368930354201,"(46.99202428819717, 7.457368930354201)"
276,47.414545,8.552747,"(47.414545, 8.552747)"
277,47.413514,8.537816,"(47.413514, 8.537816)"
93,47.384918,8.531935,"(47.384918, 8.531935)"
99,47.37497,8.519782,"(47.37497, 8.519782)"
248,45.993326,8.924532,"(45.993326, 8.924532)"
756,46.370779,6.228414,"(46.370779, 6.228414)"
667,46.99996912619948,7.442087059202756,"(46.99996912619948, 7.442087059202756)"
463,46.9593467,7.4518043,"(46.9593467, 7.4518043)"
184,46.9489732,7.3882333,"(46.9489732, 7.3882333)"
109,47.37247535,8.53001018,"(47.37247535, 8.53001018)"
134,47.358557,8.557088,"(47.358557, 8.557088)"
494,45.970197,8.883746,"(45.970197, 8.883746)"
208,45.977309,8.875447,"(45.977309, 8.875447)"
371,46.933433,7.466467,"(46.933433, 7.466467)"
476,46.9459831,7.4394178,"(46.9459831, 7.4394178)"
366,47.407098,8.55033,"(47.407098, 8.55033)"
686,45.8762029265714,8.981280464481735,"(45.8762029265714, 8.981280464481735)"
725,45.90587981635428,8.972694428589046,"(45.90587981635428, 8.972694428589046)"
140,47.366904,8.533736,"(47.366904, 8.533736)"
125,47.378521,8.496727,"(47.378521, 8.496727)"
362,47.37271,8.530437,"(47.37271, 8.530437)"
100,47.368064,8.539046,"(47.368064, 8.539046)"
825,46.95123907638763,7.487040006612239,"(46.95123907638763, 7.487040006612239)"
160,47.385718,8.524762,"(47.385718, 8.524762)"
379,46.008095,8.957432,"(46.008095, 8.957432)"
365,47.388689,8.536433,"(47.388689, 8.536433)"
451,47.381915,8.515252,"(47.381915, 8.515252)"
382,45.972202,8.915525,"(45.972202, 8.915525)"
468,46.94730845562206,7.393210711796317,"(46.94730845562206, 7.393210711796317)"
648,46.949233,7.436822,"(46.949233, 7.436822)"
628,46.00627672,8.94272889,"(46.00627672, 8.94272889)"
221,46.9519742,7.4227466,"(46.9519742, 7.4227466)"
671,46.92898585565497,7.450277590824284,"(46.92898585565497, 7.450277590824284)"
47,46.02398,8.968292,"(46.02398, 8.968292)"
328,46.9417265,7.3930062,"(46.9417265, 7.3930062)"
434,46.0159412,8.9668282,"(46.0159412, 8.9668282)"
388,47.412732,8.544185,"(47.412732, 8.544185)"
95,47.377148,8.523818,"(47.377148, 8.523818)"
294,46.95386,7.4365667,"(46.95386, 7.4365667)"
197,46.9394841,7.3899968,"(46.9394841, 7.3899968)"
782,46.029052,8.969857,"(46.029052, 8.969857)"
183,46.9432034,7.4735436,"(46.9432034, 7.4735436)"
82,47.359675,8.535718,"(47.359675, 8.535718)"
766,46.020826,8.964896,"(46.020826, 8.964896)"
488,46.517009,6.635237,"(46.517009, 6.635237)"
477,46.9616862,7.4396136,"(46.9616862, 7.4396136)"
799,46.80778475,7.1029457,"(46.80778475, 7.1029457)"
177,46.94941743287729,7.381454366484235,"(46.94941743287729, 7.381454366484235)"
215,46.9520639,7.4615809,"(46.9520639, 7.4615809)"
568,47.347701,8.528049,"(47.347701, 8.528049)"
680,46.946852812713296,7.483654624791477,"(46.946852812713296, 7.483654624791477)"
469,46.9450382,7.3791687,"(46.9450382, 7.3791687)"
873,46.85417,9.52839,"(46.85417, 9.52839)"
224,46.9541456,7.4307168,"(46.9541456, 7.4307168)"
537,47.416873,8.555639,"(47.416873, 8.555639)"
128,47.36309,8.51813,"(47.36309, 8.51813)"
780,46.003948,8.961542,"(46.003948, 8.961542)"
436,46.014127,8.959087,"(46.014127, 8.959087)"
153,47.365272,8.52174,"(47.365272, 8.52174)"
559,47.374241,8.525602,"(47.374241, 8.525602)"
864,46.008146,8.969007,"(46.008146, 8.969007)"
662,47.369181,8.505787,"(47.369181, 8.505787)"
284,46.520469823395864,6.630836110862832,"(46.520469823395864, 6.630836110862832)"
35,46.510562,6.499863,"(46.510562, 6.499863)"
437,46.01876,8.96429,"(46.01876, 8.96429)"
821,46.958152075321834,7.492620923918697,"(46.958152075321834, 7.492620923918697)"
716,45.86687922879933,8.983606564693778,"(45.86687922879933, 8.983606564693778)"
708,45.87023343314977,8.987408595931916,"(45.87023343314977, 8.987408595931916)"
352,46.9403,7.458608,"(46.9403, 7.458608)"
303,46.95099,7.4726263,"(46.95099, 7.4726263)"
793,46.7915080285386,7.1389768164662275,"(46.7915080285386, 7.1389768164662275)"
364,47.3708387,8.5595335,"(47.3708387, 8.5595335)"
529,47.424155,8.562301,"(47.424155, 8.562301)"
132,47.35594,8.549852,"(47.35594, 8.549852)"
613,46.39236,6.23137,"(46.39236, 6.23137)"
789,46.51966972197189,6.632556563027347,"(46.51966972197189, 6.632556563027347)"
285,47.36691,8.548562,"(47.36691, 8.548562)"
796,46.82482068793405,7.15174354915194,"(46.82482068793405, 7.15174354915194)"
638,47.421914,8.549832,"(47.421914, 8.549832)"
131,47.365045,8.553922,"(47.365045, 8.553922)"
761,46.79633089439779,7.131816212475342,"(46.79633089439779, 7.131816212475342)"
868,46.86694,9.53723,"(46.86694, 9.53723)"
871,46.851702,9.534199,"(46.851702, 9.534199)"
372,46.970948,7.472052,"(46.970948, 7.472052)"
822,46.95812,7.48801,"(46.95812, 7.48801)"
843,46.94303954532779,7.4016277739719145,"(46.94303954532779, 7.4016277739719145)"
516,47.418472,8.561746,"(47.418472, 8.561746)"
472,46.9477995,7.454056,"(46.9477995, 7.454056)"
112,47.388151,8.520449,"(47.388151, 8.520449)"
791,46.52689212107495,6.651725094510788,"(46.52689212107495, 6.651725094510788)"
781,46.018784,8.962014,"(46.018784, 8.962014)"
838,46.505009,6.641321,"(46.505009, 6.641321)"
167,46.39294,6.23856,"(46.39294, 6.23856)"
314,46.9450822,7.4324521,"(46.9450822, 7.4324521)"
564,47.345298,8.53577,"(47.345298, 8.53577)"
40,45.9242,8.9192,"(45.9242, 8.9192)"
41,45.953905,8.949715,"(45.953905, 8.949715)"
157,47.355381,8.535119,"(47.355381, 8.535119)"
597,46.941383,7.448788,"(46.941383, 7.448788)"
525,47.400393,8.622367,"(47.400393, 8.622367)"
10,46.526079,6.579268,"(46.526079, 6.579268)"
384,47.378556,8.520168,"(47.378556, 8.520168)"
737,46.42708,6.26574,"(46.42708, 6.26574)"
718,45.861449804710674,8.954692504152314,"(45.861449804710674, 8.954692504152314)"
747,45.92241761420432,8.98598929175441,"(45.92241761420432, 8.98598929175441)"
427,47.4188324,8.5064743,"(47.4188324, 8.5064743)"
199,46.9456501,7.3901001,"(46.9456501, 7.3901001)"
842,46.93658906078831,7.395474687081315,"(46.93658906078831, 7.395474687081315)"
179,46.9454695,7.3928104,"(46.9454695, 7.3928104)"
176,46.935853071517315,7.390354333129826,"(46.935853071517315, 7.390354333129826)"
491,46.9650342,7.4514649,"(46.9650342, 7.4514649)"
870,46.85309,9.51228,"(46.85309, 9.51228)"
704,45.87254294486857,8.987224327562924,"(45.87254294486857, 8.987224327562924)"
61,47.4099615,8.5452956,"(47.4099615, 8.5452956)"
511,46.974841,7.453275,"(46.974841, 7.453275)"
714,45.86245058491458,8.980687511646552,"(45.86245058491458, 8.980687511646552)"
865,45.838047,9.026857,"(45.838047, 9.026857)"
779,46.82142609198569,7.10838613913462,"(46.82142609198569, 7.10838613913462)"
810,46.419162,6.282356,"(46.419162, 6.282356)"
609,46.42391,6.26546,"(46.42391, 6.26546)"
423,46.933129,7.455933,"(46.933129, 7.455933)"
886,47.395257,8.469131,"(47.395257, 8.469131)"
293,46.9465196,7.4481457,"(46.9465196, 7.4481457)"
800,46.8124563613632,7.127767764590539,"(46.8124563613632, 7.127767764590539)"
569,47.405751,8.539016,"(47.405751, 8.539016)"
776,46.81936091435492,7.102468450680388,"(46.81936091435492, 7.102468450680388)"
860,45.998476,8.923755,"(45.998476, 8.923755)"
81,47.3899342,8.5104051,"(47.3899342, 8.5104051)"
142,47.3742296,8.5285533,"(47.3742296, 8.5285533)"
386,47.384902,8.547904,"(47.384902, 8.547904)"
642,46.816013,7.12996,"(46.816013, 7.12996)"
584,46.006076,8.966775,"(46.006076, 8.966775)"
391,47.401852,8.499265,"(47.401852, 8.499265)"
447,47.371455,8.5070564,"(47.371455, 8.5070564)"
452,47.356387,8.526158,"(47.356387, 8.526158)"
876,46.84647,9.53609,"(46.84647, 9.53609)"
438,46.0036519,8.9529036,"(46.0036519, 8.9529036)"
51,45.991081,8.943799,"(45.991081, 8.943799)"
36,46.51856,6.50736,"(46.51856, 6.50736)"
681,46.93987160970557,7.425113039012359,"(46.93987160970557, 7.425113039012359)"
515,47.3690153,8.5543974,"(47.3690153, 8.5543974)"
275,47.394007,8.542036,"(47.394007, 8.542036)"
558,47.370037,8.518185,"(47.370037, 8.518185)"
424,47.406988,8.532464,"(47.406988, 8.532464)"
390,47.412873,8.533265,"(47.412873, 8.533265)"
323,46.933646280041835,7.448225744500959,"(46.933646280041835, 7.448225744500959)"
246,46.040345,8.932433,"(46.040345, 8.932433)"
205,46.032852,8.921806,"(46.032852, 8.921806)"
803,46.51196729119777,6.4849846482546685,"(46.51196729119777, 6.4849846482546685)"
816,46.9694975302973,7.485804790590767,"(46.9694975302973, 7.485804790590767)"
193,46.9552642,7.4593279,"(46.9552642, 7.4593279)"
538,47.367656,8.516257,"(47.367656, 8.516257)"
691,45.856501,8.988615,"(45.856501, 8.988615)"
487,46.523954,6.632626,"(46.523954, 6.632626)"
730,46.46264,6.33681,"(46.46264, 6.33681)"
91,47.3917837,8.5181701,"(47.3917837, 8.5181701)"
572,47.402749,8.5355,"(47.402749, 8.5355)"
8,46.518951,6.562162,"(46.518951, 6.562162)"
787,46.53439438272029,6.5780125706014605,"(46.53439438272029, 6.5780125706014605)"
847,46.094684,8.928136,"(46.094684, 8.928136)"
848,46.088134,8.915069,"(46.088134, 8.915069)"
794,46.7909443366818,7.127365724241438,"(46.7909443366818, 7.127365724241438)"
539,47.402801,8.58131,"(47.402801, 8.58131)"
744,45.849737477082186,9.008044185318527,"(45.849737477082186, 9.008044185318527)"
719,45.845724,9.014909,"(45.845724, 9.014909)"
557,47.374192,8.514116,"(47.374192, 8.514116)"
289,46.012555,8.943487,"(46.012555, 8.943487)"
278,47.417701,8.545602,"(47.417701, 8.545602)"
60,47.374785,8.539882,"(47.374785, 8.539882)"
786,46.5275155987152,6.5727380643235245,"(46.5275155987152, 6.5727380643235245)"
110,47.396401,8.4860017,"(47.396401, 8.4860017)"
859,46.54405624882997,6.6034499977507615,"(46.54405624882997, 6.6034499977507615)"
312,46.9356089,7.4471426,"(46.9356089, 7.4471426)"
419,46.93036,7.41929,"(46.93036, 7.41929)"
133,47.36162,8.554501,"(47.36162, 8.554501)"
156,47.386596,8.490837,"(47.386596, 8.490837)"
367,47.368474,8.559983,"(47.368474, 8.559983)"
585,46.016524,8.955876,"(46.016524, 8.955876)"
151,47.387685,8.486284,"(47.387685, 8.486284)"
544,46.52864,6.566695,"(46.52864, 6.566695)"
763,46.51649685275541,6.550408183414197,"(46.51649685275541, 6.550408183414197)"
551,46.957196,7.450895,"(46.957196, 7.450895)"
26,46.521668,6.581345,"(46.521668, 6.581345)"
430,47.382577,8.546903,"(47.382577, 8.546903)"
875,46.86357,9.53866,"(46.86357, 9.53866)"
869,46.847347,9.509044,"(46.847347, 9.509044)"
605,46.46063,6.32262,"(46.46063, 6.32262)"
159,47.371868,8.515558,"(47.371868, 8.515558)"
135,47.361335,8.547781,"(47.361335, 8.547781)"
185,46.946664,7.400752,"(46.946664, 7.400752)"
595,46.940180660348716,7.453043799962409,"(46.940180660348716, 7.453043799962409)"
426,47.4039845,8.5787183,"(47.4039845, 8.5787183)"
528,47.448799,8.583122,"(47.448799, 8.583122)"
734,46.381576302180214,6.240310145601514,"(46.381576302180214, 6.240310145601514)"
699,45.858612,8.940146,"(45.858612, 8.940146)"
429,47.4080095,8.5777038,"(47.4080095, 8.5777038)"
454,47.364871,8.537971,"(47.364871, 8.537971)"
769,46.776884,7.139565,"(46.776884, 7.139565)"
264,47.353198,8.553189,"(47.353198, 8.553189)"
598,46.38065,6.20499,"(46.38065, 6.20499)"
299,46.9399346,7.3825121,"(46.9399346, 7.3825121)"
449,47.383858,8.528796,"(47.383858, 8.528796)"
853,46.51061054877812,6.659367730704223,"(46.51061054877812, 6.659367730704223)"
676,46.9461220614124,7.475815366515189,"(46.9461220614124, 7.475815366515189)"
521,47.39733,8.61865,"(47.39733, 8.61865)"
773,46.783152,7.155408,"(46.783152, 7.155408)"
121,46.956956,7.48287,"(46.956956, 7.48287)"
717,45.87153897383477,8.968208417990107,"(45.87153897383477, 8.968208417990107)"
770,45.83472077054605,9.01820134325138,"(45.83472077054605, 9.01820134325138)"
465,46.94694772769555,7.388948353838325,"(46.94694772769555, 7.388948353838325)"
736,46.452185194140014,6.2910599793253486,"(46.452185194140014, 6.2910599793253486)"
450,47.350578,8.560587,"(47.350578, 8.560587)"
731,46.380297084312886,6.240987669660989,"(46.380297084312886, 6.240987669660989)"
425,47.420757,8.508131,"(47.420757, 8.508131)"
813,46.77578804990217,7.156581598521503,"(46.77578804990217, 7.156581598521503)"
106,47.382798,8.53545,"(47.382798, 8.53545)"
600,46.45924,6.34011,"(46.45924, 6.34011)"
855,46.52785589336738,6.560535663689192,"(46.52785589336738, 6.560535663689192)"
783,45.994723,8.943257,"(45.994723, 8.943257)"
593,46.97293,7.450856,"(46.97293, 7.450856)"
524,47.451336,8.58205,"(47.451336, 8.58205)"
46,46.021942,8.962901,"(46.021942, 8.962901)"
526,47.395368,8.603989,"(47.395368, 8.603989)"
445,47.4095467,8.5563463,"(47.4095467, 8.5563463)"
335,46.54873,6.57476,"(46.54873, 6.57476)"
470,46.9438169,7.3955825,"(46.9438169, 7.3955825)"
768,46.81983868693908,7.139736435254434,"(46.81983868693908, 7.139736435254434)"
850,46.428783178554085,6.249760378428628,"(46.428783178554085, 6.249760378428628)"
837,46.387342,6.227582,"(46.387342, 6.227582)"
882,46.927744881476436,7.370069357719424,"(46.927744881476436, 7.370069357719424)"
29,46.5058,6.6711,"(46.5058, 6.6711)"
519,47.430911,8.562033,"(47.430911, 8.562033)"
767,46.459494,6.333472,"(46.459494, 6.333472)"
360,47.3876979,8.5421457,"(47.3876979, 8.5421457)"
520,47.40245,8.62726,"(47.40245, 8.62726)"
603,47.409405,8.596064,"(47.409405, 8.596064)"
601,46.45543,6.336791,"(46.45543, 6.336791)"
757,46.543261033642686,6.661545646440144,"(46.543261033642686, 6.661545646440144)"
645,46.77173,7.162033,"(46.77173, 7.162033)"
690,45.83031984322107,8.996931081752528,"(45.83031984322107, 8.996931081752528)"
589,46.9427868,7.3870759,"(46.9427868, 7.3870759)"
517,47.43281,8.566564,"(47.43281, 8.566564)"
446,47.3663708,8.514176,"(47.3663708, 8.514176)"
684,45.87125166693927,8.98675487202064,"(45.87125166693927, 8.98675487202064)"
891,46.001191,8.985164,"(46.001191, 8.985164)"
888,46.464141,6.348945,"(46.464141, 6.348945)"
614,46.38356,6.23973,"(46.38356, 6.23973)"
612,46.37679,6.23515,"(46.37679, 6.23515)"
518,47.39572,8.62328,"(47.39572, 8.62328)"
523,47.43117,8.55845,"(47.43117, 8.55845)"
531,47.417668,8.593612,"(47.417668, 8.593612)"
711,45.871996543772816,8.994334187178147,"(45.871996543772816, 8.994334187178147)"
720,45.855005125749834,9.002221444016275,"(45.855005125749834, 9.002221444016275)"
854,46.514863230694175,6.658812113086054,"(46.514863230694175, 6.658812113086054)"
866,47.407433,8.639147,"(47.407433, 8.639147)"
829,46.8934148092464,7.3518540937205685,"(46.8934148092464, 7.3518540937205685)"
175,46.9393577,7.3863865,"(46.9393577, 7.3863865)"
758,46.547872289288286,6.671632436126663,"(46.547872289288286, 6.671632436126663)"
288,45.982056,8.918121,"(45.982056, 8.918121)"
574,47.45041071949902,8.563071583930034,"(47.45041071949902, 8.563071583930034)"
801,45.844533,8.926253,"(45.844533, 8.926253)"
319,47.00268,7.44109,"(47.00268, 7.44109)"
44,46.065999,8.966679,"(46.065999, 8.966679)"
874,46.86924,9.54073,"(46.86924, 9.54073)"
441,45.989126,8.946661,"(45.989126, 8.946661)"
849,46.51569970026471,6.499234489270572,"(46.51569970026471, 6.499234489270572)"
50,45.984764,8.932378,"(45.984764, 8.932378)"
722,45.861628339008064,9.00898208387063,"(45.861628339008064, 9.00898208387063)"
797,46.81795070092267,7.126884943129607,"(46.81795070092267, 7.126884943129607)"
808,46.547024950077954,6.607627798721679,"(46.547024950077954, 6.607627798721679)"
856,46.399965,6.203576,"(46.399965, 6.203576)"
620,45.973369,8.927351,"(45.973369, 8.927351)"
583,45.97765,8.926757,"(45.97765, 8.926757)"
618,45.958424,8.917052,"(45.958424, 8.917052)"
852,46.5183879308213,6.4569022616279925,"(46.5183879308213, 6.4569022616279925)"
374,46.88922737105038,7.367057544825261,"(46.88922737105038, 7.367057544825261)"
750,45.95289,8.965247,"(45.95289, 8.965247)"
245,46.012749,8.914699,"(46.012749, 8.914699)"
247,46.020356,8.916114,"(46.020356, 8.916114)"
696,45.991069,8.936421,"(45.991069, 8.936421)"
588,46.037002,8.979558,"(46.037002, 8.979558)"
395,47.367055,8.541683,"(47.367055, 8.541683)"
774,45.841265,8.98136,"(45.841265, 8.98136)"
748,45.932192,8.974225,"(45.932192, 8.974225)"
687,45.84024833885875,8.997598436485646,"(45.84024833885875, 8.997598436485646)"
607,46.29934,6.16927,"(46.29934, 6.16927)"
689,45.82606824449524,9.013036784694819,"(45.82606824449524, 9.013036784694819)"
610,46.42329,6.27557,"(46.42329, 6.27557)"
739,46.42782864376307,6.276592047529303,"(46.42782864376307, 6.276592047529303)"
527,47.44173,8.56879,"(47.44173, 8.56879)"
22,46.508486,6.499667,"(46.508486, 6.499667)"
608,46.42121,6.26294,"(46.42121, 6.26294)"
685,45.87216325637743,8.983528791038395,"(45.87216325637743, 8.983528791038395)"
742,45.87595168951277,8.987138816048143,"(45.87595168951277, 8.987138816048143)"
712,45.854808754188724,8.96080186040559,"(45.854808754188724, 8.96080186040559)"
625,46.03702,8.954823,"(46.03702, 8.954823)"
765,46.345477,6.162667,"(46.345477, 6.162667)"
846,46.09704185231821,8.922324370246264,"(46.09704185231821, 8.922324370246264)"
784,45.8474329,9.0342084,"(45.8474329, 9.0342084)"
752,46.027895,8.954881,"(46.027895, 8.954881)"
735,46.30442257745524,6.169752668043726,"(46.30442257745524, 6.169752668043726)"
706,45.903314,8.979073,"(45.903314, 8.979073)"
627,45.999094,8.945139,"(45.999094, 8.945139)"
709,45.86959228856764,8.989624365925325,"(45.86959228856764, 8.989624365925325)"
754,46.304039,6.179519,"(46.304039, 6.179519)"
692,45.831757,9.032651,"(45.831757, 9.032651)"
522,47.444516,8.582115,"(47.444516, 8.582115)"
743,45.84700376233985,9.005261994529603,"(45.84700376233985, 9.005261994529603)"
863,46.038841,8.946213,"(46.038841, 8.946213)"
626,46.55095610567505,6.57306649851556,"(46.55095610567505, 6.57306649851556)"
566,47.396172,8.50373,"(47.396172, 8.50373)"
772,46.9191591,7.4383865,"(46.9191591, 7.4383865)"
806,46.544314905605354,6.586897691005923,"(46.544314905605354, 6.586897691005923)"
798,47.325159,8.647915,"(47.325159, 8.647915)"
715,45.890055,8.950718,"(45.890055, 8.950718)"
751,45.92991043850694,8.938161232544616,"(45.92991043850694, 8.938161232544616)"
723,45.854907,8.943853,"(45.854907, 8.943853)"
693,45.835102068444385,9.027882228092864,"(45.835102068444385, 9.027882228092864)"
746,45.841894,8.916675,"(45.841894, 8.916675)"
724,45.85527,8.93759,"(45.85527, 8.93759)"
892,45.83778,9.02214,"(45.83778, 9.02214)"
713,45.87264624215591,8.953349054900483,"(45.87264624215591, 8.953349054900483)"
721,45.85200343,9.016464562,"(45.85200343, 9.016464562)"
11,46.521978,6.564896,"(46.521978, 6.564896)"
12,46.520723,6.568276,"(46.520723, 6.568276)"
14,46.5224054,6.5655126,"(46.5224054, 6.5655126)"
